Time, Rain(mm), Latitude, 10.215, Longitude, 77.998,
PERSIANN_1d20190104, 0.000
PERSIANN_1d20190105, 0.000
PERSIANN_1d20190106, 0.000
PERSIANN_1d20190107, 0.000
PERSIANN_1d20190108, 0.000
PERSIANN_1d20190109, 0.000
PERSIANN_1d20190110, 0.000
PERSIANN_1d20190111, 0.000
PERSIANN_1d20190112, 0.000
PERSIANN_1d20190113, 2.590
PERSIANN_1d20190114, 0.000
PERSIANN_1d20190115, 0.000
PERSIANN_1d20190116, 0.000
PERSIANN_1d20190117, 0.000
PERSIANN_1d20190118, 0.000
PERSIANN_1d20190119, 0.000
PERSIANN_1d20190120, 0.000
PERSIANN_1d20190121, 0.270
PERSIANN_1d20190122, 0.000
PERSIANN_1d20190123, 0.000
PERSIANN_1d20190124, 0.000
PERSIANN_1d20190125, 0.000
PERSIANN_1d20190126, 0.000
PERSIANN_1d20190127, 0.000
PERSIANN_1d20190128, 0.000
PERSIANN_1d20190129, 0.000
PERSIANN_1d20190130, 0.000
PERSIANN_1d20190131, 0.000
PERSIANN_1d20190201, 0.000
PERSIANN_1d20190202, 0.000
PERSIANN_1d20190203, 0.000
PERSIANN_1d20190204, 0.000
PERSIANN_1d20190205, 0.000
PERSIANN_1d20190206, 0.000
PERSIANN_1d20190207, 0.000
PERSIANN_1d20190208, 0.000
PERSIANN_1d20190209, 6.100
PERSIANN_1d20190210, 0.000
PERSIANN_1d20190211, 0.000
PERSIANN_1d20190212, 0.000
PERSIANN_1d20190213, 0.000
PERSIANN_1d20190214, 0.000
PERSIANN_1d20190215, 0.000
PERSIANN_1d20190216, 0.000
PERSIANN_1d20190217, 0.000
PERSIANN_1d20190218, 0.000
PERSIANN_1d20190219, 0.000
PERSIANN_1d20190220, 0.000
PERSIANN_1d20190221, 0.000
PERSIANN_1d20190222, 0.000
PERSIANN_1d20190223, 0.000
PERSIANN_1d20190224, 0.000
PERSIANN_1d20190225, 0.000
PERSIANN_1d20190226, 0.000
PERSIANN_1d20190227, 0.000
PERSIANN_1d20190228, 0.000
PERSIANN_1d20190301, 0.000
PERSIANN_1d20190302, 0.000
PERSIANN_1d20190303, 0.000
PERSIANN_1d20190304, 0.000
PERSIANN_1d20190305, 0.000
PERSIANN_1d20190306, 0.000
PERSIANN_1d20190307, 0.000
PERSIANN_1d20190308, 0.000
PERSIANN_1d20190309, 0.000
PERSIANN_1d20190310, 0.000
PERSIANN_1d20190311, 0.000
PERSIANN_1d20190312, 0.000
PERSIANN_1d20190313, 0.000
PERSIANN_1d20190314, 0.000
PERSIANN_1d20190315, 0.000
PERSIANN_1d20190316, 0.000
PERSIANN_1d20190317, 0.000
PERSIANN_1d20190318, 0.000
PERSIANN_1d20190319, 0.000
PERSIANN_1d20190320, 0.000
PERSIANN_1d20190321, 0.000
PERSIANN_1d20190322, 0.000
PERSIANN_1d20190323, 0.000
PERSIANN_1d20190324, 0.000
PERSIANN_1d20190325, 0.000
PERSIANN_1d20190326, 0.000
PERSIANN_1d20190327, 0.000
PERSIANN_1d20190328, 0.000
PERSIANN_1d20190329, 0.000
PERSIANN_1d20190330, 0.000
PERSIANN_1d20190331, 0.000
PERSIANN_1d20190401, 0.000
PERSIANN_1d20190402, 0.000
PERSIANN_1d20190403, 0.000
PERSIANN_1d20190404, 0.000
PERSIANN_1d20190405, 0.000
PERSIANN_1d20190406, 0.000
PERSIANN_1d20190407, 0.000
PERSIANN_1d20190408, 0.000
PERSIANN_1d20190409, 6.940
PERSIANN_1d20190410, 0.000
PERSIANN_1d20190411, 0.000
PERSIANN_1d20190412, 0.000
PERSIANN_1d20190413, 0.000
PERSIANN_1d20190414, 0.000
PERSIANN_1d20190415, 0.000
PERSIANN_1d20190416, 0.240
PERSIANN_1d20190417, 5.570
PERSIANN_1d20190418, 0.000
PERSIANN_1d20190419, 11.900
PERSIANN_1d20190420, 1.700
PERSIANN_1d20190421, 0.000
PERSIANN_1d20190422, 24.400
PERSIANN_1d20190423, 0.000
PERSIANN_1d20190424, 0.000
PERSIANN_1d20190425, 0.000
PERSIANN_1d20190426, 0.000
PERSIANN_1d20190427, 1.880
PERSIANN_1d20190428, 0.000
PERSIANN_1d20190429, 6.990
PERSIANN_1d20190430, 6.850
PERSIANN_1d20190501, 3.820
PERSIANN_1d20190502, 0.000
PERSIANN_1d20190503, 0.000
PERSIANN_1d20190504, 0.000
PERSIANN_1d20190505, 0.000
PERSIANN_1d20190506, 18.030
PERSIANN_1d20190507, 18.360
PERSIANN_1d20190508, 0.000
PERSIANN_1d20190509, 26.030
PERSIANN_1d20190510, 0.000
PERSIANN_1d20190511, 0.000
PERSIANN_1d20190512, 1.030
PERSIANN_1d20190513, 12.910
PERSIANN_1d20190514, 7.100
PERSIANN_1d20190515, 32.820
PERSIANN_1d20190516, 1.540
PERSIANN_1d20190517, 29.490
PERSIANN_1d20190518, 1.980
PERSIANN_1d20190519, 0.000
PERSIANN_1d20190520, 0.000
PERSIANN_1d20190521, 0.000
PERSIANN_1d20190522, 0.000
PERSIANN_1d20190523, 5.610
PERSIANN_1d20190524, 0.950
PERSIANN_1d20190525, 0.320
PERSIANN_1d20190526, 8.980
PERSIANN_1d20190527, 0.000
PERSIANN_1d20190528, 1.520
PERSIANN_1d20190529, 14.800
PERSIANN_1d20190530, 15.770
PERSIANN_1d20190531, 30.710
PERSIANN_1d20190601, 0.000
PERSIANN_1d20190602, 1.210
PERSIANN_1d20190603, 2.100
PERSIANN_1d20190604, 23.930
PERSIANN_1d20190605, 24.270
PERSIANN_1d20190606, 0.000
PERSIANN_1d20190607, 17.610
PERSIANN_1d20190608, 0.000
PERSIANN_1d20190609, 0.000
PERSIANN_1d20190610, 9.910
PERSIANN_1d20190611, 0.000
PERSIANN_1d20190612, 0.000
PERSIANN_1d20190613, 4.880
PERSIANN_1d20190614, 0.000
PERSIANN_1d20190615, 15.680
PERSIANN_1d20190616, 0.000
PERSIANN_1d20190617, 0.000
PERSIANN_1d20190618, 0.000
PERSIANN_1d20190619, 0.210
PERSIANN_1d20190620, 0.000
PERSIANN_1d20190621, 13.730
PERSIANN_1d20190622, 0.000
PERSIANN_1d20190623, 0.000
PERSIANN_1d20190624, 4.960
PERSIANN_1d20190625, 18.390
PERSIANN_1d20190626, 1.330
PERSIANN_1d20190627, 0.320
PERSIANN_1d20190628, 0.000
PERSIANN_1d20190629, 0.000
PERSIANN_1d20190630, 2.390
PERSIANN_1d20190701, 0.000
PERSIANN_1d20190702, 1.750
PERSIANN_1d20190703, 0.000
PERSIANN_1d20190704, 0.000
PERSIANN_1d20190705, 0.000
PERSIANN_1d20190706, 0.000
PERSIANN_1d20190707, 0.000
PERSIANN_1d20190708, 3.590
PERSIANN_1d20190709, 11.970
PERSIANN_1d20190710, 4.090
PERSIANN_1d20190711, 2.720
PERSIANN_1d20190712, 0.360
PERSIANN_1d20190713, 2.240
PERSIANN_1d20190714, 11.410
PERSIANN_1d20190715, 5.450
PERSIANN_1d20190716, 0.000
PERSIANN_1d20190717, 0.000
PERSIANN_1d20190718, 17.600
PERSIANN_1d20190719, 9.230
PERSIANN_1d20190720, 0.000
PERSIANN_1d20190721, 2.750
PERSIANN_1d20190722, 14.810
PERSIANN_1d20190723, 0.000
PERSIANN_1d20190724, 3.240
PERSIANN_1d20190725, 12.870
PERSIANN_1d20190726, 2.700
PERSIANN_1d20190727, 0.000
PERSIANN_1d20190728, 0.620
PERSIANN_1d20190729, 0.800
PERSIANN_1d20190730, 0.960
PERSIANN_1d20190731, 0.000
PERSIANN_1d20190801, 1.230
PERSIANN_1d20190802, 0.200
PERSIANN_1d20190803, 0.250
PERSIANN_1d20190804, 1.890
PERSIANN_1d20190805, 5.160
PERSIANN_1d20190806, 0.000
PERSIANN_1d20190807, 1.190
PERSIANN_1d20190808, 5.040
PERSIANN_1d20190809, 0.250
PERSIANN_1d20190810, 0.000
PERSIANN_1d20190811, 0.000
PERSIANN_1d20190812, 0.000
PERSIANN_1d20190813, 0.540
PERSIANN_1d20190814, 0.960
PERSIANN_1d20190815, 0.000
PERSIANN_1d20190816, 21.080
PERSIANN_1d20190817, 12.680
PERSIANN_1d20190818, 29.050
PERSIANN_1d20190819, 0.790
PERSIANN_1d20190820, 20.170
